72.750,-9.967e-01
72.800,-9.950e-01
72.850,-9.959e-01
72.900,-9.939e-01
72.950,-9.961e-01
73.000,-9.951e-01
73.050,-9.962e-01
73.100,-9.956e-01
73.150,-9.967e-01
73.200,-9.962e-01
73.250,-9.968e-01
73.300,-9.955e-01
73.350,-9.967e-01
73.400,-9.954e-01
73.450,-9.962e-01
73.500,-9.955e-01
73.550,-9.965e-01
73.600,-9.953e-01
73.650,-9.961e-01
73.700,-9.950e-01
73.750,-9.962e-01
73.800,-9.955e-01
73.850,+1.756e-01
73.900,+5.847e-01
73.950,+7.236e-01
74.000,+7.744e-01
74.050,+7.907e-01
74.100,+7.974e-01
74.150,+7.974e-01
74.200,+7.998e-01
74.250,+7.988e-01
74.300,+8.000e-01
74.350,+7.996e-01
74.400,-3.711e-01
74.450,-7.792e-01
74.500,-9.188e-01
74.550,-9.705e-01
74.600,-9.862e-01
74.650,-9.937e-01
74.700,-9.939e-01
74.750,-9.959e-01
74.800,-9.951e-01
74.850,-9.959e-01
74.900,-9.957e-01
74.950,-9.975e-01
75.000,-9.960e-01
75.050,-9.968e-01
75.100,-9.953e-01
75.150,-9.961e-01
75.200,-9.954e-01
75.250,-9.967e-01
75.300,-9.959e-01
75.350,-9.965e-01
75.400,-9.953e-01
75.450,-9.960e-01
75.500,+1.764e-01
75.550,+5.829e-01
75.600,+7.242e-01
75.650,+7.723e-01
75.700,+7.911e-01
75.750,+7.969e-01
75.800,+8.001e-01
75.850,+8.001e-01
75.900,+8.000e-01
75.950,+7.995e-01
76.000,+8.002e-01
76.050,+7.995e-01
76.100,+8.006e-01
76.150,+7.991e-01
76.200,+8.001e-01
76.250,+7.995e-01
76.300,+8.000e-01
76.350,+8.002e-01
76.400,+8.011e-01
76.450,+8.000e-01
76.500,+7.999e-01
76.550,+7.978e-01
76.600,+8.004e-01
76.650,+7.989e-01
76.700,+8.008e-01
76.750,+7.993e-01
76.800,+8.005e-01
76.850,+7.997e-01
76.900,+8.001e-01
76.950,+7.994e-01
77.000,+8.006e-01
77.050,+7.993e-01
77.100,+8.006e-01
77.150,+7.981e-01
77.200,+8.000e-01
77.250,+7.997e-01
77.300,+8.000e-01
77.350,+7.988e-01
77.400,+8.002e-01
77.450,+7.990e-01
77.500,+8.002e-01
77.550,+7.996e-01
77.600,+8.006e-01
77.650,+7.999e-01
77.700,+8.013e-01
77.750,+7.996e-01
77.800,+7.998e-01
77.850,+7.997e-01
77.900,+8.010e-01
77.950,+7.998e-01
78.000,+8.007e-01
78.050,+8.001e-01
78.100,+8.006e-01
78.150,+7.987e-01
78.200,+8.003e-01
78.250,+7.991e-01
78.300,+8.001e-01
78.350,+7.984e-01
78.400,+8.001e-01
78.450,+7.996e-01
78.500,+7.996e-01
78.550,+7.982e-01
78.600,+7.998e-01
78.650,+7.997e-01
78.700,+8.006e-01
78.750,+7.987e-01
78.800,+8.002e-01
78.850,+7.988e-01
78.900,+8.002e-01
78.950,+8.002e-01
79.000,+8.007e-01
79.050,+8.005e-01
79.100,+8.010e-01
79.150,+8.000e-01
79.200,+8.000e-01
79.250,+7.993e-01
79.300,+8.000e-01
79.350,+7.991e-01
79.400,+8.003e-01
79.450,+7.996e-01
79.500,+8.007e-01
79.550,+8.001e-01
79.600,+8.005e-01
79.650,+7.993e-01
79.700,+8.007e-01
79.750,+7.989e-01
79.800,+8.006e-01
79.850,+8.002e-01
79.900,+8.004e-01
79.950,+7.997e-01
80.000,+8.003e-01
80.050,+7.993e-01
80.100,+8.003e-01
80.150,+7.993e-01
80.200,+8.007e-01
