0.000000,0.000000
0.050000,0.015708
0.100000,0.015708
0.150000,0.015708
0.200000,0.015708
0.250000,0.015708
0.300000,0.015708
0.350000,0.015708
0.400000,0.015708
0.450000,0.015708
0.500000,0.015708
0.550000,-0.015708
0.600000,-0.015708
0.650000,-0.015708
0.700000,-0.015708
0.750000,-0.015708
0.800000,-0.015708
0.850000,-0.015708
0.900000,-0.015708
0.950000,-0.015708
1.000000,-0.015708
1.050000,-0.015708
1.100000,-0.015708
1.150000,-0.015708
1.200000,-0.015708
1.250000,-0.015708
1.300000,-0.015708
1.350000,-0.015708
1.400000,-0.015708
1.450000,-0.015708
1.500000,-0.015708
1.550000,-0.015708
1.600000,-0.015708
1.650000,-0.015708
1.700000,-0.015708
1.750000,-0.015708
1.800000,-0.015708
1.850000,-0.015708
1.900000,-0.015708
1.950000,-0.015708
2.000000,-0.015708
2.050000,-0.015708
2.100000,-0.015708
2.150000,-0.015708
2.200000,0.015708
2.250000,0.015708
2.300000,0.015708
2.350000,0.015708
2.400000,0.015708
2.450000,0.015708
2.500000,0.015708
2.550000,0.015708
2.600000,0.015708
2.650000,0.015708
2.700000,0.015708
2.750000,0.015708
2.800000,0.015708
2.850000,0.015708
2.900000,0.015708
2.950000,0.015708
3.000000,0.015708
3.050000,0.015708
3.100000,0.015708
3.150000,0.015708
3.200000,0.015708
3.250000,0.015708
3.300000,-0.015708
3.350000,-0.015708
3.400000,-0.015708
3.450000,-0.015708
3.500000,-0.015708
3.550000,-0.015708
3.600000,-0.015708
3.650000,-0.015708
3.700000,-0.015708
3.750000,-0.015708
3.800000,-0.015708
3.850000,0.015708
3.900000,0.015708
3.950000,0.015708
4.000000,0.015708
4.050000,0.015708
4.100000,0.015708
4.150000,0.015708
4.200000,0.015708
4.250000,0.015708
4.300000,0.015708
4.350000,0.015708
4.400000,0.015708
4.450000,0.015708
4.500000,0.015708
4.550000,0.015708
4.600000,0.015708
4.650000,0.015708
4.700000,0.015708
4.750000,0.015708
4.800000,0.015708
4.850000,0.015708
4.900000,0.015708
4.950000,-0.015708
5.000000,-0.015708
5.050000,-0.015708
5.100000,-0.015708
5.150000,-0.015708
5.200000,-0.015708
5.250000,-0.015708
5.300000,-0.015708
5.350000,-0.015708
5.400000,-0.015708
5.450000,-0.015708
5.500000,-0.015708
5.550000,-0.015708
5.600000,-0.015708
5.650000,-0.015708
5.700000,-0.015708
5.750000,-0.015708
5.800000,-0.015708
5.850000,-0.015708
5.900000,-0.015708
5.950000,-0.015708
6.000000,-0.015708
6.050000,-0.015708
6.100000,-0.015708
6.150000,-0.015708
6.200000,-0.015708
6.250000,-0.015708
6.300000,-0.015708
6.350000,-0.015708
6.400000,-0.015708
6.450000,-0.015708
6.500000,-0.015708
6.550000,-0.015708
6.600000,-0.015708
6.650000,-0.015708
6.700000,-0.015708
6.750000,-0.015708
6.800000,-0.015708
6.850000,-0.015708
6.900000,-0.015708
6.950000,-0.015708
7.000000,-0.015708
7.050000,-0.015708
7.100000,-0.015708
7.150000,0.015708
7.200000,0.015708
7.250000,0.015708
7.300000,0.015708
7.350000,0.015708
7.400000,0.015708
7.450000,0.015708
7.500000,0.015708
